title,price,description
"
		Catamarã Catflash 43 Ano 2016/17 Super Equipado E Novíssimo
	",1.700.000,"<p>CATAMARÃ CATFLASH 43 ANO NOVEMBRO DE 2016 NOVINHO<br><br>2 MOTORES VOLVO D2 DE 55 HPS COM POUCAS HORAS DE USO<br>GERADOR ONAN 7,5 KWA<br>SISTEMA DE AR CONDICIONADO PARA O BARCO TODO<br>VELAS NORTH SAILS IMPORTADAS<br>MESTRA, BUJA AUTO CAMBANTE, SCREACHER COM ENROLADOR CODE ZERO<br>ELETRONICOS TODOS B&amp;G<br>PLOTTER ZEUS 9"" 02 TRITON B&amp;G<br>PILOTO AUTOMÁTICO HIDRÁULICO B&amp;G<br>SISTEMA DE LEME HIDRÁULICO<br>RÁDIO VHF, LUZES DE LED<br>ANTENA DE TV VIA SATÉLITE<br>DESSALINIZADOR SPECTRA 100 LITROS/HORA 12 VOLTS<br>BOTE ZEFIR COM MOTOR MERCURY 15 HPS BEM NOVO<br>COZINHA COMPLETA COM FOGÃO COM FORNO, GELADEIRA ELÉTRICA E MICOONDAS<br>CHURRASQUEIRA MAGMA IMPORTADA<br>GAIUTAS E VIGIAS LEWMAR INGLESAS<br>CATRACAS IMPORTADAS<br>CABOS IMPORTADOS<br>CARACTERISTICAS<br>COMPRIMENTO 13,10m<br>BOCA 7,12m<br>CALADO 1,20m</p>"
"
		Veleiro Mj 38 Ano 2008/2009 Único Dono Gerador Ar Condiciona
	",500.000,"<p>VELEIRO BRUCE FARR MJ 38 ANO 2008/09<br><br>Motor Yanmar 40 hps com 600 horas de uso e todas as revisões feitas na Yanmar<br>Sistema de pé de galinha com selo mecênico da Volvo Penta<br>Gerador Swell diesel<br>Ar condicionado de 16.000 Btus para o barco todo<br>2 Quartos de popa sendo um deles suite com box para banho<br>Uma suite de proa com banheiro com box para banho<br>Sistema de boiler de água quente para o barco todo<br>Piloto Autohelm Hidráulico direto no quadrante do leme<br>GPS com Plotter Garmin<br>Inversor e carregador de baterias<br>Geladeira elétrica, fogão de 2 bocas com forno em aço inox<br>Estação de vento, sonda, na roda de leme dobrável<br>Mesa de cockpit em fibra com caixa de gelo <br>Rádio VHF, Shore Power com tomada de cais<br>2 banheiros hidráulicos com bombas Jabsco importados<br>Targa de inox com suporte para bote e suporte para 2 placas solares<br>2 bancos no pupito de popa<br>2 Tvs de LCD, DVD, Som com CD<br>Dog House e Bimini top com fechamento lateral, plataforma de popa<br>Armação de aço inox para o Dog e Bimini top<br>Guincho elétrico para 2 ancoras com corrente e cabo<br>Vela Mestra, Genoa com enrolador e Storm jib</p>"
"
		Veleiro Fast 395 Yanmar 40 Gerador Fisher Panda 2 Ar Cond
	",290.000,"<p>FAST 395 FASE 1<br><br>MOOTOR YANMAR 40 COM 705 HORAS DE USO<br>GERADOR FISHER PANDA DE 4,5 KWA COM 300 HORAS DE USO<br>2 APARELHOS DE AR CONDICIONADO CRUISAR QUENTE E FRIO 12.000 BTUS E 7.00 BTUS<br>CATRACAS E FERRAGENS LEWMAR 6 CATRACAS Nº43 E 2 Nº55<br>BURRO TELESCÓPICO<br>UM JOGO DE VELAS COGNAC<br>UM JOGO DE VELAS NORTH SAILS<br>BALÃO NORTH SAILS<br>2 GENOAS, 2 MESTRAS, UM BALÃO <br>VELA MESTRA COM FULL BATEN COM CARRINHOS ROLETADOS COGNAC NOVOS<br>ENROLADOR DE GENOA HARKEN<br>FOGÃO DE CERÂMICA, GELADEIRA ELÉTRICA, MICROONDAS<br>ACABAMENTO EM MADEIRA TEKA NATURAL NO COCKPIT<br>MESA DE COCKPIT COM CAIXA DE GELO<br>PILOTO AUTOMÁTICO RAYMARINE ST 6002<br>GPS PLOTTER GARMIN 572 NOVO<br>RÁDIO VHF<br>TV DE LCD COM DVD E HOME<br>GUINCHO ELÉTRICO DE ANCORA COM 50 METROS DE CORRENTE <br>ANCORA BRUCE 15 KGS <br>ANCORA DANFOR 15 KGS COM 15 METROS DE CORRENTE E 50 METROS DE CABO <br>ÁGUA QUENTE PRESSURIZADA NO BARCO TODO<br>DOG HOUSE E BIMINI TOP E TOLDO DE COBERTURA<br>1 BANHEIRO COM VASO HIDRÁULICO IMPORTADOS E ÁGUA QUENTE<br>1 BANHEIRO COM VASO ELÉTRICO IMPORTADO E ÁGUA QUENTE <br>2 BANCOS NO PÚPITO DE POPA<br>ESTICADOR DE ESTAI DE POPA HIDRÁULICO IMPORTADO<br>ESTAÇÃO DE VENTO B&amp;G NECESSITANDO DE REPAROS</p>"
"
		Veleiro Peterson 33 Yanmar 29 Roda De Leme Super Equipado
	",170.000,<p>VELEIRO PETERSON 33 COM MOTOR YANMAR<br><br>MOTOR YANMAR 29 HPS COM PÉ DE GALINHA E SELO MECÂNICO<br>GELADEIRA ELBER NOVA<br>AR CONDICIONADO NÁUTICO<br>VELA MESTRA SEMI NOVA COM BATENCAR<br>GENOA SEMI NOVA COM ENROLADOR<br>BALÃO COM POUCO USO<br>RADAR COM AIS<br>GPS PLOTER<br>GUINCHO ELÉTRICO PARA ANCORA<br>RODA DE LEME COM PILOTO AUTOMÁTICO<br>BOILER DE ÁGUA QUENTE COM CHUVEIRO NO BANHEIRO<br>BANHEIRO COM VASO ELÉTRICO<br>ESTAÇÃO DE VENTO<br>DOG HOUSE E BIMINI TOP<br>O BARCO JÁ TEVE UM GERADOR DIESEL FISHER PANDA E POSSUI TODA A INSTALAÇÃO ELÉTRICA E HIDRÁULICA<br>BOTE <br>BARCO TOTALMENTE PREPARADO E EQUIPADO PARA LONGAS VIAGENS</p>
"
		Veleiro Em Construção Mj 60 Ds Bruce Farr Fibra De Vidro
	",1.500.000,"<p>VELEIRO BRUCE FARR MJ 60 PÉS MODELO DS EM FABRICAÇÃO NO ESTALEIRO<br><br>BARCO TOTALMENTE FABRICADO EM FIBRA DE VIDRO COM SEUS MOLDES FABRICADO POR PLOTTERS SUPER PRECISOS<br> <br>CASCO PRONTO, CONVÉS PRONTO, INTERIOR COM A MARCENARIA PRONTA NECESSITANDO ACABAMENTOS FINAIS<br><br>BARCO PROJETO BRUCE FARR RECENTE<br> <br>INTERIOR COM EXCELENTE ACABAMENTO INTERNO<br>2 RODAS DE LEME COM SISTEMA HIDRÁULICO<br>COCKPIT COM 2 DINETES E 2 CAIXAS DE GELO<br>POPA COM COMPARTIMENTO PARA BOTE<br>MASTREAÇÃO COMPLETA<br>FERRAGENS COMPLETA<br>CATRACAS<br>GAIUTAS E VIGIAS IMPORTADAS<br>ACOMODAÇÃO INTERNA COM NO MÍNIMO 4 CABINES E 3 BANHEIROS OU A SER DEFINIDA PELO COMPRADOR<br>SUITE DE POPA MUITO GRANDE<br>SALA MUITO GRANDE COM APROXIMADAMENTE 6,0m X 6,0 PODENDO COLOCAR MOBÍLIAS RESIDENCIAIS<br>COZINHA COMPLETA<br>LAVANDERIA<br>MESA DE NAVEGAÇÃO<br>AGUA QUENTE E FRIA<br>E MUITO MAIS<br> <br>VENHA VISITAR ESTE PRIMEIRO BARCO NO ESTALEIRO PRÓXIMO DA CIDADE DE REGISTRO SP CAMINHO DE CURITIBA NA RÉGIS BITENCOURT<br>SIDNEY TAMANDARÉ</p>"
"
		Veleiro Oceânico
	",38.000,"<p>Veleiro ocêanico completo,pronto pra navegar ,super conservado,recém pintado e envernizado,modelo super marinheiro (Atol 23) ,entrego com um motor novo (julho 2018) praticamente sem uso,mercury 8 hp (popa); inclui jogo completo de velas,2 mestras ,1 genoa,1 balão.,rádio,sonorização fora e dentro maritimizada,ecosonda,tela captação solar.tudo funcionando</p>"
"
		Veleiro Bruma 19 Pés + Motor Elétrico + Bateria
	",25.000,"<p>Veleiro abrigado na carreta (nova), em seco, no Clube Naval de Brasília.<br>Velas de Dacron<br>Bulina retrátil<br>Todos os cabos ( adriças, escotas, etc.) novos.<br>Motor elétrico para aproximação + bateria.</p>"
"
		Veleiro Bruce Farr Mj 38 Ds Ano 2012/13 Super Equipado
	",650.000,"<p>Veleiro Bruce Farr MJ 38 ano 2012/2013 MODELO DS DECK <br><br>SOLARIUM<br><br>1. Veleiro MJ-38-DS – versão luxo - barco entregue em dezembro de 2012.<br><br>2. Estaleiro MJ Yachts – Projetista Bruce Farr.<br><br>3. Comprimento: 11,66 m ou 38 pés.<br><br>4. Boca: 3,90 m.<br><br>5. Deslocamento: 5.800 kg.<br><br>6. Calado: 1,90 m.<br><br>7. Quilha em chumbo com bulbo – 2.400 kg.<br><br>8. Mastro passante de 17,3 m e retranca em alumínio Monotaço.<br><br>9. Armação para Bimini e Doghouse em aço inox.<br><br>10. Púlpito de popa integrado, com bancos em madeira e targa, em aço inox.<br><br>11. Sistema de içamento de bote auxiliar na targa.<br><br>12. Bico de proa com suporte para enrolador de Gennaker integrado e 2 roletes para âncoras.<br><br>13. Enrolador de Genoa Nautos.<br><br>14. Batten Car Nautos.<br><br>15. Lazy Jack e capa Lazybag da mestra com tecido Sunbrella (North Sails).<br><br>16. Seis catracas self tail em alumínio Harken: 2 nº 46 para a Genoa, 2 nº 35 no cockpit e 2 nº 20 para a Gennaker.<br><br>17. Traveller com trilho, carro e reduções Nautos.<br><br>18. Divisórias, portas e pisos em painéis de Nida Core (com revestimento em madeira), em substituição ao compensado naval para redução de peso e aumento de durabilidade.<br><br>19. Velas North Sails.<br><br>a. Mestra NorDac Radian 43m², 7,5 onças, 4 full batten, 2 rizos.<br><br>b. Genoa NorDac Radian 150 %, 40m², 6 onças, sistema ropeluff.<br><br>c. Adriças e Escotas em Spectra.<br><br>20. Proteção UV da Genoa com tecido Sunbrella.<br><br>21. Âncora Bruce em aço inox de 15kg com 50 m de corrente em ferro galvanizado 8 mm.<br><br>22. Guincho elétrico para a âncora de 1.000 w, 12 v.<br><br>23. Controle de guincho Auto Anchor 500C.<br><br>24. Motor de centro Yanmar 39hp com eixo pé de galinha e selo mecânico.<br><br>25. Gerador Swell Marine 4.0 diesel 110v 3,3 KvA.<br><br>26. Tanque de diesel de 85 litros.<br><br>27. 4 baterias de serviço Moura Boat de ciclo profundo , 105 Ah cada.<br><br>28. 1 bateria Heliar 65 Ah para partida do motor e gerador.<br><br>29. Carregador de baterias e inversor Xantrex Freedom 1.800 w (inversor), 110v, 60 Hz, 40 A (carregador).<br><br>30. Vessel Systems Monitor Bluesea VSM422. Medidores integrados de 12v, 110v, tanque de água, tanque de diesel e atividade da bomba de porão.<br><br>31. Sensores ultrassônicos de nível dos tanques de água e diesel Bluesea.<br><br>32. Ar condicionado 12.000 BTU quente, frio e desumidificador Marvair.<br><br>33. Boiler elétrico 110 v e de passagem (água de refrigeração do motor) 20 litros.<br><br>34. Tanque de água de 360 litros.<br><br>35. Sistema pressurizado de água doce quente e fria com tanque intermediário.<br><br>36. Saídas nos 2 banheiros (pia e chuveiro), pia da cozinha e chuveirinho no cockpit.<br><br>37. Sistema pressurizado de água salgada.<br><br>38. Saídas na pia da cozinha e chuveirinhos no cockpit e caixa de âncora.<br><br>39. 2 banheiros com Box fechado com porta em policarbonato.<br><br>40. Vasos sanitários com descarga e macerador elétricos.<br><br>41. 3 camarotes fechados sendo 2 suítes (1 banheiro com 2 portas para camarote e salão).<br><br>42. 16 vigias Goyot, sendo 2 fixas no costado.<br><br>43. 3 gaiutas Goyot.<br><br>44. Cabos elétricos estanhados (Ocean Brazil) codificados por cores e etiquetas.<br><br>45. Painel elétrico 12 v com voltímetro e amperímetro e 13 chaves Bluesea.<br><br>46. Painéis elétricos primário e secundário 110 v Bluesea.<br><br>47. Chave seletora 3 posições 110 v Bluesea.<br><br>48. Cumutador de bancos de baterias para carregamento automático com chave seletora Battery Link da Bluesea.<br><br>49. Isolador galvânico Safeshore Marine GI100sm interligado ao circuito de aterramento.<br><br>50. Anodos de sacrifício no eixo do hélice.<br><br>51. Anodos de sacrifício na quilha formando sistema de proteção para descargas elétricas e raios.<br><br>52. Bomba de porão de 1.500 G/h no poceto.<br><br>53. Bomba de porão de 1.000 G/h no esquegue.<br><br>54. Fogão a gás italiano com 3 bocas e forno em aço inox, móvel sobre eixo.<br><br>55. Instalação de bujão de gás de 5 kg no paiol de popa em nicho próprio com tubo semi rígido de cobre e sistema eletrônico com válvula solenoide e 2 sensores de vazamento com alarme e fechamento automático. Painel de controle na mesa de navegação.<br><br>56. Sistema eletrônico de navegação:<br><br>a. Estação de navegação multifunção Simrad NSE8 com placa de sonda incorporada, instalado na bitácula.<br><br>b. Carta Navionics Platinum (3D) – 100% da costa brasileira<br><br>c. Radar Broadband 4G Simrad. Antena instalada no mastro em suporte pendular móvel.<br><br>d. Sistema remoto OP40 Simrad com monitor de vídeo de 10 polegadas na mesa de navegação (duplica todo o sistema possibilitando pilotagem da cabine).<br><br>e. Estação de vento Simrad com monitor IS20 na bitácula.<br><br>f.  Tridata (velocidade, temperatura e profundidade) com monitor IS20 Combi Display.<br><br>g. Piloto automático Simrad composto de:<br><br>1. Display AP24.<br><br>2. Computador AC12.<br><br>3. Fluxgate RC42.<br><br>4. Rudder feedback RF300.<br><br>5. Drive hidráulico com bomba acoplada HLD350 (até 10 toneladas).<br><br>6. Todos os instrumentos embutidos em paineis sob medida na bitácula.<br><br>57. Bússola Ritchie Globemaster SP5C montada na bitácula.<br><br>58. Rádio VHF Simrad RS25 com DST.<br><br>59. Extensão sem fio do rádio VHF Simrad com função intercomunicador AHK05.<br><br>60. Sistema de som Simrad Sinichub (USB, iphone, ipod) controle no sistema de navegação.<br><br>61. Dois autofalantes coaxiais Bose de 8 polegadas na cockpit.<br><br>62. Dois pares de autofalantes Bose Premium Jewel Cube Speakers na cabine.<br><br>63. Subwoofer marítmo amplificado Pyle Lanzar AQTB8 8 polegadas 1000 Watt na cabine.<br><br>64. Luzes de navegação de tope em led completo incluindo strobo.<br><br>65. Luzes de navegação em led na cruzeta, púlpito de proa e espelho de popa.<br><br>66. Iluminação em led da cruzeta para a proa tipo “Floodlight”.<br><br>67. Luzes de cortesia em led no cockpit e todos os cômodos.<br><br>68. Luminárias em led em todos os cômodos.<br><br>69. TV LED Samsung 27 polegadas na cabine.<br><br>70. Antena digital de TV 20 polegadas amplificada no mastro Shakespeare.<br><br>71. Geladeira 12 v embutida na cabine e caixa de gelo no cockpit.<br><br>72. Bote inflável Zefir de fundo rígido – 2 m.<br><br>73. Motor de popa para o bote Yamaha 4hp seminovo revisado.<br><br>74. Estofamentos para o cockpit e todos os cômodos com tecido waterblock.<br><br>75. Pintura venenosa de fundo com tinta Coppercoat.<br><br>76. Salvatagem completa:<br><br>a. Três extintores de incêndio sendo um na cabine e dois no cockpit.<br><br>b. Pirotécnicos.<br><br>c. Primeiros socorros.<br><br>d. Dez coletes salva-vidas homologados.<br><br>77. Documentação OK para navegação oceânica, lotação um tripulante e nove passageiros.</p>"
"
		Veleiro Mj 25 Ano 2003 Motor Yanmar Rabeta Diesel Tudo Novo
	",110.000,"<p>VENDO VELEIRO MJ 25’<br><br>ANO 2003 – TOTALMENTE REFORMADO (INTERNO E EXTERNO)<br><br>ACOMODA PERNOITE 5 PESSOAS – SALÃO C/ MESA, COZINHA C/PIA<br><br>CAIXA GELO / FOGÃO 2 BOCAS + FORNO (EIXO CARDAN)<br><br> / CAMA CASAL + 1 SOLTEIRO /<br><br>CABINE CASAL / BANHEIRO C/ PIA E DUCHA<br><br>CHUVEIRINHO NA POPA<br><br>MOTOR DE CENTRO YANMAR 14 HP RABETA (2006 – TOTALMENTE REVISADO)<br><br>VELAS MESTRA E GENOA C/ ENROLADOR<br><br>BABY STAY<br><br>BIMINI / CAPA DE VELA / LAZY JACK / TOLDO<br><br>ESTOFAMENTOS COCKPIT / SUPORTE M.POPA<br><br>BÚSSOLA / GPS / SONDA GARMIN CHIRP 42 DV<br><br>ANCORA / CORRENTE / CABOS<br><br>RADIO VHF SOLARA<br><br>(2) BATERIAS C/CHAVE SELETORA DE BANCOS<br><br>ILUMINAÇÃO LEDS / NAVEGAÇÃO LEDS<br><br>TRAVELLER / 2 CATRACAS<br><br>DEFENSAS / REDINHA<br><br>SALVATAGEM COMPLETA<br><br>BOMBA PORÃO ELETRICA E MANUAL<br><br>BOMBA PRESSURIZADORA ÁGUA DOCE<br><br>TANQUE DIESEL 45 LTS<br><br>TANQUE ÁGUA DOCE 45 LTS</p>"
"
		Escuna Reformada Com 2 Vela Para 36 Pessoas
	",140.000,<p>Escuna reformada em 2019. Possui 2 velas e motor de D-225/4 diesel 96hp 2.200rpm hidráulica Zf-bw-40. Camarote com camas para 6 pessoas. Capacidade da embarcação 36 pessoas mais 1 tripulante.</p>
"
		Veleiro Beneteau Oceanis 46 Ano 2011 Único Dono Completo
	",1.250.000,"<p>Beneteau OCEANIS 46 ano 2010/2011 ÚNICO DONO<br>Colocado na água em 20/12/2010 <br>Motor Yanmar 75 hps com rabeta SD 50<br>Helice fixa 3 pás<br>Gerador Kohler 6 Kwa com 140 horas de uso<br>Ar condicionado Cruisair 16.000 Btus<br>6 Baterias, carregador de baterias<br>Fogão de 3 bocas em aço inox, freezer 100 litros, geladeira elétrica e cx de gelo na mesa do cockpit<br>2 Banheiros com Box e vasos hidraulicos com holding tanks de 80 litros cada<br>2 Boilers de agua quente para todas as torneiras do barco todo<br>Eletrônicos Raymarine ST 70 Wind/Speed/Depth/Temp<br>Piloto Raymarine hidráulico ST 70 com controle remoto<br>1 Multifunctions Screen Plotter Raymarine C90 W na mesa de navegação e cockpit PC interface<br>Radar Raymarine 55E na mesa de navegação com repiter no cockpit<br>Cartas Navionics América do Sul<br>Bow truster com controle no cockpit<br>Dog house e Bimini top com fechamento total<br>Vela Mestra com enrolador no mastro e Genoa com enrolador<br>Bote Plastimo 2,70 e Balsa auto-inflavel para 6 pessoas<br>Material obrigatório para travessias com Epirb<br>Fishfinder raymarine <br>Plotter Raymarine C120-W<br>TV Samsung HD 32"" com Dvd Samsung<br>Acabamento em madeira Teka no cockpit<br>2 Rodas de leme, 3 cabines de casal e 2 banheiros completos<br>Guincho de ancora com 30 metros de corrente de 10 mm mais cabo<br>Rádio Vhf Raymarine, som CD<br>Sistema Shore Power com transformador de corrente<br>1 Catraca Elétrica Harken, ferrágens e catracas Harken</p>"
"
		Veleiro Schaefer 31 2000 Ñ Beneteau Jeanneau Delta Brasilia
	",169.000,"<p>Schaefer 31<br>- Ano 2000<br>- Motor Yanmar 18 HP Diesel com tanque de 40l Inox.<br>- Licenciado para 10 pessoas com salvatagem para 10 pessoas.<br>- Velas, Mestra, Genoa, Balão e Storm em ótimo estado.<br>- Enrolador de Genoa.<br>- Estai Largável para Storm<br>-Lazy Jack<br>- Burro Rígido<br>- 6 Stoppers mais mordedores<br>- 4 Catracas Harkem<br>- Guincho elétrico de âncora com 40m de corrente calibrada mais 40m de cabo.<br>- 4 baterias de 100A, em dois sistemas, motor e serviço.<br>- Targa com 2 painéis solares, mais um painel solar no convés.<br>- Reversor de 12V para 110V.<br>- Chave seletora de baterias, mais chave geral.<br>- Duas bombas de porão<br>- Chart Ploter / GPS / Sonda Raymarine<br>- Estação de vento Raymarine.<br>- Bússola eletrônica Raymarine. <br>- Bússola Magnética <br>- Piloto Automático<br>- Rádio VHF<br>- Painel elétrico<br>- Água pressurizada<br>- Capotaria: Dog House, Bimini e toldo completo.<br>- Banheiro com lavatório, WC Elétrico e Ducha higiênica.<br>- Cozinha: pia com sistema de água doce e salgada, fogão de duas bocas com forno.<br>- Geladeira 12V<br>- Som com Rádio, CD, USB e alto falantes no salão e externos no cockpit.<br>-Ducha no Cockpit<br>- Estofados novos e TV no salão.<br>- Guarda mancebo com dois bancos na Popa com estofados.<br>- Estofados para bancos do cockpit.<br>- Pintura venenosa de fundo e polimento do costado em Março de 2018</p>"
"
		Veleiro Dinieper 38 Pés Aço Zincado A Fogo Quilha Fixa
	",350.000,"<p>DINIEPER 38 PÉS AÇO<br><br>Modelo Tropic 2000 PROJETO JOUBER E NIVELT FRANÇA<br><br>AÇO DE BAIXO CARBONO ZINCADO A FOGO PELA CASCADURA COM GARANTIA DE 20 ANOS NA OCASIÃO<br><br>PINTURA DE FUNDO FEVEREIRO DE 2017<br><br>MASTRO PINTADO FEVEREIRO DE 2017<br><br>QUILHA FIXA BAIXO CALADO<br><br>TROCA DOS ANODOS FEVEREIRO 2017<br><br>Tamanho : 38 pés medido de linha d água<br><br>Motor : Yanmar 55 hp 4 tempos bem novo EM EXCELENTE ESTADO DE CONSERVAÇÃO<br><br>Combustível : Diesel<br><br>Tanque de combustível : Inox de 250 litros<br><br>Tanques de água : 400 litros<br><br>Comprimento : 12 metros<br><br>Calado : 1,60 m<br><br>Bússola compensável<br><br>2 GPS ( 1 touch) GARMIN NOVO<br><br>Radar <br><br>Sonda<br><br>Estação de Vento<br><br> 2 Pilotos automáticos sendo um de reserva<br><br>Leme de vento<br><br>Gerador eólico<br><br>Placa Solar<br><br>Geladeira/Freezer<br><br>Água pressurizada Quente/Fria – Banheiro (boiler com água do motor)<br><br>Sistema de água salgada – lavagem na popa e pia da cozinha<br><br>2 Bombas automática de porão<br><br>Guincho para ancoras<br><br>2 Ancoras Bruce de 20 Kg com 40 metros de corrente galvanizada <br><br>calibrada + 80 metros de cabo outra com 8 metros de corrente inox <br><br>calibrada + 40 metros de cabo<br><br>Carregador de Bateria<br><br>Tomada de píer<br><br>Roda de Leme<br><br>Cana de Leme ( leme de fortuna)<br><br>Inversor de baterias<br><br>Som/CD<br><br>TV antiga com/DVD<br><br>2 Enroladores de Genoa<br><br>2 Estais volantes<br><br>Rádio VHF<br><br>Rádio SSB<br><br>Jogo de velas com 1 mestra, 2 genoas e 1 geeneiker North Sail<br><br>Fogão/ Forno<br><br>Dog House<br><br>Capota Bimini e fechamentos laterais mais lona<br><br>Capa de vela com sistema de fechamento<br><br>Capas das roda de leme, catracas e gaiutas<br><br>Savatagem <br><br>3 Extintores<br><br>Epirb<br><br>Bote com motor de popa de 5 hp Mercury<br><br>Escada retrátil<br><br>Plataforma de popa<br><br>Turcos<br><br>Chuveiro de água doce na popa<br><br>Luzes de Led<br><br>Oficina<br><br>Escada no mastro<br><br>7 catracas Self Taylor ( 2 no mastro)<br><br>Peças de reposição<br><br>Barco oceânico para travessias.<br><br>TENHO OUTRAS OPÇÕES EM BARCOS A VENDA COMO VELEIROS, LANCHAS, TRAWLERS E CATAMARÃS</p>"
"
		Sambacat
	",31.000,"<p>Vendo troco e financio no cartão de crédito Catamarã A CLASS, A CAT, Classe A - todo confeccionado em fibra de carbono *******************. Inteirissimo! *****************<br><br>Barco repintado pelo Mestre Inácio, muito novo e bem cuidado. Vela confeccionada em Kevlar bem Conservada.<br><br>Não é hobbie cat, nem supercat</p>"
"
		Veleiro Velamar 29
	",80.000,"<p>VELEIRO MUITO RÁPIDO, GANHADOR DE REGATAS, GUARDADO EM SECO, ESTOFAMENTO NOVO, MOTOR COM POUCO USO, GPS E RÁDIO.</p>"
"
		Catamarã 53 Pés Wave Pierce Fibra De Vidro Com Divinicel
	",900.000,"<p>CATAMARÃ DE 53 PÉS FIBRA DE VIDRO ANO 2013/2014<br><br>2 MOTORES YANMAR DE 108 HPS COM PÉ DE GALINHA<br><br>CLASSIFICAÇÃO MAR ABERTO<br><br>BÚSSOLA, RÁDIO VHF<br><br>INVERSOR E CARREGADOR DE BATERIAS 110/220 <br><br>GPS PLOTTER, SONDA, PILOTO AUTOMÁTICO HIDRÁULICO<br><br>GUINCHO ELÉTRICO PARA ANCORA<br><br>FAROLETES STROBOLIGHT<br><br>BOMBAS DE PORÃO, BOMBA DE PRESSURIZAÇÃO AUTOMÁTICA<br><br>ENROLADOR DE GENOA<br><br>VELA MESTRA E GENOA I <br><br>RODA DE LEME<br><br>BANHEIRO COM VASO MANUAL HIDRÁULICO<br><br>BANHEIRO COM VASO ELÉTRICO<br><br>AGUA QUENTE NO BARCO TODO<br><br>SOM, TV, DVD GELADEIRA ELÉTRICA, FOGÃO COM FORNO, FREEZER<br><br>CAPOTA<br><br>BARCO NO GUARUJÁ<br><br><br>Veleiro Catamaran – Wave Pierce -53” <br><br>Especificações Técnicas:<br><br>veleiro - Catamaran – 53”<br><br>ano de lançamento: 2013.<br><br>Navegação Costeira.<br><br>comprimento – 53 pés<br><br>largura – 7,16 metros.<br><br>calado – 1,10 ml – quilha; Skeg.<br><br>altura cabine – 2,18 metros.<br><br>deslocamento – 9,5 toneladas.<br><br>acomodação pernoite – 10 pessoas.<br><br>passageiros diurno – 32 pessoas<br><br>obras vivas – laminação estervinilica -estrutura tipo cavernas/vigas.<br><br>obras mortas – poliéster com nidacore.<br><br>deck com teka industrial.<br><br>02 motores Yanmar 108 cv -250 hs uso.<br><br>Catracas Wimaq 43; Catracas Nautos 40; bote inflável com motor elétrico; câmaras<br><br>seguranças DVR modinq 46; ancoras; airbags, bombas pressurização; bomba de porão.<br><br>mastro com 16 metros.<br><br>area mastra 60m².<br><br>area genoa -39m².<br><br>SPY=80m² - North Sails.<br><br>genoa reserva -20m².<br><br>tanque diesel – 600 a 900lts.<br><br>tanque d`agua -800 a 1200lts<br><br>Wind; Fisch – Find ; piloto automático garmin; bussolas; radio; 2 painéis solar 130A; 05<br><br>baterias 110A , Inversor 3000 W; Inversor 1200W; Tv led; geladeira; fogão; catraca elétrica;<br><br>01 enrolador de genoa nautos; churrasqueira.<br><br>Projetistas: Sea Craft &amp; Yen.Au<br><br>Observação l:<br><br>velocidade máxima motor: 16kn.<br><br>velocidade máxima de vela: 16kn.<br><br>velocidade cruzeiro: 12,5kn.<br><br>velocidade econômica: 8,5kn – consumo 6lts/hora.<br><br>móveis de madeira de lei e acabamento de fácil manutenção e custo.<br><br><br>Observação II:<br><br>Fundeado na Marina no Guarujá -SP.</p>"
